"","GO_Biological_Process_2018.Term","GO_Biological_Process_2018.Overlap","GO_Biological_Process_2018.P.value","GO_Biological_Process_2018.Adjusted.P.value","GO_Biological_Process_2018.Old.P.value","GO_Biological_Process_2018.Old.Adjusted.P.value","GO_Biological_Process_2018.Odds.Ratio","GO_Biological_Process_2018.Combined.Score","GO_Biological_Process_2018.Genes"
"3888","positive regulation of cyclase activity (GO:0031281)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"MAPK14"
"3889","regulation of T cell differentiation in thymus (GO:0033081)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"CLPTM1"
"3890","positive regulation of T cell cytokine production (GO:0002726)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"TANK"
"3891","positive regulation of SMAD protein import into nucleus (GO:0060391)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"DAB2"
"3892","positive regulation of lyase activity (GO:0051349)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"PARK7"
"3893","histone H3-K9 demethylation (GO:0033169)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"KDM4B"
"3894","skeletal myofibril assembly (GO:0014866)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"ACTA1"
"3895","negative regulation of oxidoreductase activity (GO:0051354)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"HDAC6"
"3896","protein insertion into membrane (GO:0051205)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"GET4"
"3897","entry of bacterium into host cell (GO:0035635)","1/12",0.891233864555424,0.9999962445899,0,0,0.447647787896751,0.0515459317787416,"CBLL1"
"3898","histone lysine demethylation (GO:0070076)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"KDM4B;KDM5C"
"3899","positive regulation of T cell mediated immunity (GO:0002711)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"STX7;TANK"
"3900","embryonic skeletal system morphogenesis (GO:0048704)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"WDR60;FUZ"
"3901","regulation of interleukin-2 production (GO:0032663)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"KAT5;TANK"
"3902","negative regulation of viral process (GO:0048525)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"TRIM27;TRIM11"
"3903","limb morphogenesis (GO:0035108)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"SKI;PTCH1"
"3904","protein-DNA complex disassembly (GO:0032986)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"SMARCC2;RPL23"
"3905","mitochondrial respiratory chain complex IV biogenesis (GO:0097034)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"SURF1;SCO1"
"3906","negative regulation of cyclin-dependent protein kinase activity (GO:1904030)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"CDKN1C;MEN1"
"3907","cellular response to copper ion (GO:0071280)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"DAXX;HSF1"
"3908","lipid catabolic process (GO:0016042)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"PLA2G16;PPT1"
"3909","positive regulation of leukocyte cell-cell adhesion (GO:1903039)","2/21",0.89157866435399,0.9999962445899,0,0,0.51823302697895,0.059473255169969,"SIRPA;THY1"
"3910","epithelial to mesenchymal transition (GO:0001837)","4/37",0.892013245246445,0.9999962445899,0,0,0.596603831252304,0.0681764837507169,"DDX5;NOTCH1;TRIM28;HNRNPAB"
"3911","regulation of peptidyl-threonine phosphorylation (GO:0010799)","4/37",0.892013245246445,0.9999962445899,0,0,0.596603831252304,0.0681764837507169,"DMTN;INPP5K;CALM3;CALM1"
"3912","positive regulation of cell-substrate adhesion (GO:0010811)","6/52",0.892640839828695,0.9999962445899,0,0,0.641875411359325,0.0728984156858034,"DMTN;ABL1;FN1;ARL2;FLNA;PPM1F"
"3913","positive regulation of mitotic cell cycle (GO:0045931)","6/52",0.892640839828695,0.9999962445899,0,0,0.641875411359325,0.0728984156858034,"RPS6KB1;USP2;HSF1;PHIP;CDC25B;MAD2L1"
"3914","sulfur compound biosynthetic process (GO:0044272)","16/122",0.894441345513377,0.9999962445899,0,0,0.742314368045296,0.0828095849380601,"B4GALT2;B4GALT3;GGT7;CHPF2;GSTP1;B3GAT1;XYLT2;OPLAH;PAPSS1;BCAN;GCLC;MAT2A;CBS;DSEL;EXTL3;GSTM5"
"3915","positive regulation of multicellular organismal process (GO:0051240)","28/202",0.895604789782205,0.9999962445899,0,0,0.790943339205808,0.0872062853057254,"LRPAP1;NOTCH1;TFRC;LRP1;ENO1;RTN4;HDAC6;PPM1F;GHR;SYDE1;CAPN7;FLOT1;INPP5K;PLCG1;CD34;CLASP2;SMAD2;MBD4;XBP1;PRKCE;INHBA;RAB11A;DAB2;BMP1;HAP1;PFN1;GAS6;PPIB"
"3916","positive regulation of endothelial cell proliferation (GO:0001938)","8/67",0.897854382116734,0.9999962445899,0,0,0.667133141709413,0.0718818493499775,"PDCL3;NR4A1;ECM1;PDCD6;PRKD1;FGF2;VEGFA;FGFR1"
"3917","circulatory system development (GO:0072359)","14/109",0.898823060816039,0.9999962445899,0,0,0.724784290389765,0.0773120746584784,"MEF2A;NOTCH1;TCF25;NTRK3;TSC2;MICAL2;SMG9;TAZ;ZDHHC16;KAT2A;ADAP2;DVL2;BCOR;MEF2D"
"3918","cell chemotaxis (GO:0060326)","7/60",0.899728706953529,0.9999962445899,0,0,0.649867790077533,0.0686663290167106,"NR4A1;PLEKHG5;ELMO2;ARRB2;CXCL14;CORO1B;VEGFA"
"3919","muscle organ development (GO:0007517)","7/60",0.899728706953529,0.9999962445899,0,0,0.649867790077533,0.0686663290167106,"MEF2A;ACHE;SMTN;FHL1;SPEG;AEBP1;MEF2D"
"3920","nucleosome assembly (GO:0006334)","7/60",0.899728706953529,0.9999962445899,0,0,0.649867790077533,0.0686663290167106,"BRD2;NAA60;DAXX;NPM1;H3F3A;IPO4;CABIN1"
"3921","response to estradiol (GO:0032355)","3/30",0.902401658422737,0.9999962445899,0,0,0.546922367207065,0.0561664990223561,"RAMP3;KAT5;RUVBL2"
"3922","positive regulation of B cell proliferation (GO:0030890)","3/30",0.902401658422737,0.9999962445899,0,0,0.546922367207065,0.0561664990223561,"CD74;TFRC;CD81"
"3923","CENP-A containing nucleosome assembly (GO:0034080)","3/30",0.902401658422737,0.9999962445899,0,0,0.546922367207065,0.0561664990223561,"CENPT;NPM1;CENPX"
"3924","CENP-A containing chromatin organization (GO:0061641)","3/30",0.902401658422737,0.9999962445899,0,0,0.546922367207065,0.0561664990223561,"CENPT;NPM1;CENPX"
"3925","negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)","6/53",0.90276596941162,0.9999962445899,0,0,0.628180595289972,0.0642578050048014,"SMAD2;SKI;DLX1;SMURF1;PIN1;SKIL"
"3926","positive regulation of innate immune response (GO:0045089)","4/38",0.90376514973584,0.9999962445899,0,0,0.579021759994416,0.0585887466834921,"MAVS;RIOK3;POLR3C;TLR3"
"3927","positive regulation of DNA metabolic process (GO:0051054)","10/82",0.904572162008409,0.9999962445899,0,0,0.683217764569919,0.0685220933266262,"BABAM1;CTC1;TMEM161A;TRIM28;EYA1;APLF;RNF8;UBE2N;HRAS;GNL3"
"3928","cAMP-mediated signaling (GO:0019933)","9/75",0.905254876191083,0.9999962445899,0,0,0.670839410144223,0.0667745121655166,"EPHA5;ADCY9;RAMP3;MAPK7;GNAL;PDE2A;GNAS;ADCY3;DRD1"
"3929","acylglycerol homeostasis (GO:0055090)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"MLXIPL;APOE"
"3930","glutathione derivative biosynthetic process (GO:1901687)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"GSTP1;GSTM5"
"3931","peripheral nervous system development (GO:0007422)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"GPC1;ADGRB1"
"3932","DNA catabolic process, endonucleolytic (GO:0000737)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"ENDOG;DNASE1L1"
"3933","regulation of membrane protein ectodomain proteolysis (GO:0051043)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"PACSIN3;APOE"
"3934","urogenital system development (GO:0001655)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"PTCH1;ITGA6"
"3935","C21-steroid hormone metabolic process (GO:0008207)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"STARD3;TSPOAP1"
"3936","regulation of monocyte chemotaxis (GO:0090025)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"PLA2G7;NBL1"
"3937","glutathione derivative metabolic process (GO:1901685)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"GSTP1;GSTM5"
"3938","digestive system development (GO:0055123)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"PPDPF;ITGA6"
"3939","regulation of calcium ion transport into cytosol (GO:0010522)","2/22",0.906412790347236,0.9999962445899,0,0,0.492291728431663,0.0483728108121022,"P2RX5;TMBIM6"
"3940","regulation of actin filament polymerization (GO:0030833)","8/68",0.906580362939502,0.9999962445899,0,0,0.655974655974656,0.0643351085108417,"HCK;CTTN;PRKCE;RAC2;TWF2;PFN1;PFN2;KANK3"
"3941","ion transport (GO:0006811)","41/289",0.906888219033579,0.9999962445899,0,0,0.812083954176907,0.0793699014861357,"ATP8A1;TTYH1;SLC20A1;SLC1A3;TCIRG1;ATP2C1;CLCN2;RYR3;SLC8A1;PANX2;SLC17A7;SLC12A6;ATP6V1D;SLC25A22;ATP6V1C1;ATP6V0A1;ASIC1;ATP6V0B;SLC12A5;ATP6AP1;ATP13A1;ATP2B4;CTNS;ATP11B;ATP2B2;ATP1B2;ATP2B1;ATP1B1;MCOLN1;CLCN7;P2RX5;SLC9A5;CLCN4;ASPH;FXYD1;ATP6V1B2;ATP13A4;VDAC1;ATP13A2;ATP6V0D1;RAF1"
"3942","icosanoid metabolic process (GO:0006690)","5/46",0.907416990045163,0.9999962445899,0,0,0.600130274299776,0.0583045693944292,"DAGLA;GPX4;LTA4H;ALOXE3;FADS1"
"3943","antigen receptor-mediated signaling pathway (GO:0050851)","36/257",0.90894242589639,0.9999962445899,0,0,0.800282957885622,0.0764058347133421,"PSMD12;PSMD11;PSMD14;PSMD13;CUL1;PIK3R2;THY1;PSMA7;RELA;PSMB10;IKBKB;PSMB6;CD79A;PSMD6;PSMB4;PSMD7;PSMD4;PSMB3;PSMD2;INPP5D;PSMD3;PLCG1;EIF2B1;PLEKHA1;PRKCB;PSMA5;PSMA6;PSMA3;PSMA1;PSMC3;PSMC4;PSME3;PSMC2;UBE2N;RBCK1;TNFRSF21"
"3944","regulation of granulocyte chemotaxis (GO:0071622)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"JAM3"
"3945","muscle cell development (GO:0055001)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"ENG"
"3946","negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"ZGPAT"
"3947","positive regulation of T cell mediated cytotoxicity (GO:0001916)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"STX7"
"3948","placenta development (GO:0001890)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"PTK2"
"3949","atrial septum development (GO:0003283)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"NPHP3"
"3950","positive regulation of protein complex disassembly (GO:0043243)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"GBA"
"3951","cellular response to interleukin-15 (GO:0071350)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"JAK1"
"3952","phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"DRD1"
"3953","B cell activation involved in immune response (GO:0002312)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"RNF8"
"3954","leukocyte differentiation (GO:0002521)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"GAS6"
"3955","regulation of execution phase of apoptosis (GO:1900117)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"BCL2L1"
"3956","sensory perception of taste (GO:0050909)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"ASIC1"
"3957","establishment of chromosome localization (GO:0051303)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"NDE1"
"3958","negative regulation of hormone secretion (GO:0046888)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"RAB11FIP5"
"3959","triglyceride-rich lipoprotein particle remodeling (GO:0034370)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"APOE"
"3960","mammary gland epithelium development (GO:0061180)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"AKT2"
"3961","regulation of fibrinolysis (GO:0051917)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"USF1"
"3962","regulation of T cell cytokine production (GO:0002724)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"TANK"
"3963","negative regulation of blood pressure (GO:0045776)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"RNPEP"
"3964","positive regulation of alpha-beta T cell proliferation (GO:0046641)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"RASAL3"
"3965","regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"SUB1"
"3966","interleukin-15-mediated signaling pathway (GO:0035723)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"JAK1"
"3967","glomerular visceral epithelial cell differentiation (GO:0072112)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"KLF15"
"3968","negative regulation of chemokine production (GO:0032682)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"GSTP1"
"3969","response to fatty acid (GO:0070542)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"PPP5C"
"3970","modulation by virus of host process (GO:0019054)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"CCNK"
"3971","regulation of interleukin-1 beta production (GO:0032651)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"GSTP1"
"3972","regulation of lymphocyte activation (GO:0051249)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"KAT2A"
"3973","regulation of superoxide anion generation (GO:0032928)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"GSTP1"
"3974","glucosamine-containing compound metabolic process (GO:1901071)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"NAGK"
"3975","regulation of NMDA receptor activity (GO:2000310)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"DAPK1"
"3976","striated muscle myosin thick filament assembly (GO:0071688)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"OBSL1"
"3977","negative regulation of voltage-gated calcium channel activity (GO:1901386)","1/13",0.909598884344105,0.9999962445899,0,0,0.41031910689587,0.0388783767404609,"CBARP"
"3978","action potential (GO:0001508)","6/54",0.91205755032263,0.9999962445899,0,0,0.615056396556842,0.0566172867234293,"KCNB1;KCNA1;KCNMB2;ANK3;SCN3B;SCN3A"
"3979","response to interleukin-1 (GO:0070555)","9/76",0.913086438220821,0.9999962445899,0,0,0.66078697421981,0.0600818758492366,"UPF1;MAPK11;IRAK1;USP10;DAB2IP;CACTIN;TANK;RBMX;RELA"
"3980","response to cadmium ion (GO:0046686)","3/31",0.914219584085314,0.9999962445899,0,0,0.527357651245552,0.0472958026388752,"DAXX;SUMO1;HSF1"
"3981","acyl-CoA metabolic process (GO:0006637)","4/39",0.914369697061562,0.9999962445899,0,0,0.562444378522694,0.0503501932935464,"ACOT8;SUCLA2;ACOT11;ACSL6"
"3982","DNA biosynthetic process (GO:0071897)","4/39",0.914369697061562,0.9999962445899,0,0,0.562444378522694,0.0503501932935464,"POLD3;KAT5;WRNIP1;PPIA"
"3983","regulation of innate immune response (GO:0045088)","8/69",0.914664501562762,0.9999962445899,0,0,0.645182022231203,0.0575489111168107,"HSP90AB1;RIOK3;POLR3C;STAT2;TYRO3;TRAFD1;JAK1;IFNAR1"
"3984","negative regulation of angiogenesis (GO:0016525)","8/69",0.914664501562762,0.9999962445899,0,0,0.645182022231203,0.0575489111168107,"SEMA6A;HGS;ADGRB1;DAB2IP;SARS;EPN1;KLF2;GTF2I"
"3985","positive regulation of tumor necrosis factor production (GO:0032760)","5/47",0.916908170820289,0.9999962445899,0,0,0.585806132542038,0.050817482625692,"MAVS;RIPK1;ARHGEF2;CLU;TLR3"
"3986","positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)","5/47",0.916908170820289,0.9999962445899,0,0,0.585806132542038,0.050817482625692,"TWSG1;DAB2;CSNK2B;INHBA;ENG"
"3987","myofibril assembly (GO:0030239)","5/47",0.916908170820289,0.9999962445899,0,0,0.585806132542038,0.050817482625692,"ACTN2;TNNT1;TMOD2;TPM1;OBSL1"
"3988","nucleotide-excision repair, DNA gap filling (GO:0006297)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"RFC5;POLD3"
"3989","regulation of telomere capping (GO:1904353)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"NABP2;HNRNPD"
"3990","zinc II ion transmembrane transport (GO:0071577)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"SLC30A3;SLC39A3"
"3991","cellular response to ammonium ion (GO:0071242)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"ABL1;DRD1"
"3992","regulation of smooth muscle contraction (GO:0006940)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"CTTN;DAPK3"
"3993","regulation of cell size (GO:0008361)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"RAP1GAP2;SLC9A3R1"
"3994","melanosome organization (GO:0032438)","2/23",0.9193295020702,0.9999962445899,0,0,0.468821029746022,0.0394328540828261,"AP3D1;AP1M1"
"3995","DNA recombination (GO:0006310)","6/55",0.920567701010348,0.9999962445899,0,0,0.602467879404656,0.0498630931381854,"RPAIN;RECQL4;RAD52;ENDOG;KAT5;RECQL"
"3996","negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)","18/140",0.921361654446267,0.9999962445899,0,0,0.725310948006856,0.0594048843395276,"PRMT2;PTCH1;SETD6;DAB2IP;ARRB2;COMMD6;PHB2;IRAK1;SUMO1;CHORDC1;TAX1BP1;MAP3K10;FLNA;RBCK1;GAS6;CACTIN;CDK5RAP3;MEN1"
"3997","sensory organ development (GO:0007423)","4/40",0.92391782260258,0.9999962445899,0,0,0.546787962688289,0.0432685059185381,"RAB18;SMG9;HIPK1;ZDHHC16"
"3998","positive regulation of epithelial to mesenchymal transition (GO:0010718)","4/40",0.92391782260258,0.9999962445899,0,0,0.546787962688289,0.0432685059185381,"SMAD2;DAB2;NOTCH1;ENG"
"3999","negative regulation of receptor activity (GO:2000272)","3/32",0.924719310894809,0.9999962445899,0,0,0.509142226040005,0.0398480342431142,"ZGPAT;CALM3;CALM1"
"4000","positive regulation of T cell differentiation (GO:0045582)","3/32",0.924719310894809,0.9999962445899,0,0,0.509142226040005,0.0398480342431142,"SART1;XBP1;ZMIZ1"
"4001","vasculogenesis (GO:0001570)","3/32",0.924719310894809,0.9999962445899,0,0,0.509142226040005,0.0398480342431142,"NOTCH1;VEGFA;ENG"
